stream_key,venue,symbol,asset,timeframe_min,arm,events,closed,censored,net_r,realized_ge10,candidates
binance_60m_bffc42c9649ac395,binance,AUSDT,A,60,v8,27,27,0,-6.171463376922589,0,27
binance_60m_bffc42c9649ac395,binance,AUSDT,A,60,v9,21,21,0,-0.15916650295968493,0,21
binance_60m_c013cbff35617e0e,binance,ONTUSDT,ONT,60,v8,42,41,1,17.683618844458227,0,53
binance_60m_c013cbff35617e0e,binance,ONTUSDT,ONT,60,v9,37,36,1,10.707210077944943,0,45
binance_60m_c0d6a34952b6e5b2,binance,AZTECUSDT,AZTEC,60,v8,7,7,0,-3.75930059548529,0,7
binance_60m_c0d6a34952b6e5b2,binance,AZTECUSDT,AZTEC,60,v9,6,6,0,-2.7039005954852926,0,6
binance_60m_c0dd021a01d662c4,binance,OCEANUSDT,OCEAN,60,v8,0,0,0,0.0,0,0
binance_60m_c0dd021a01d662c4,binance,OCEANUSDT,OCEAN,60,v9,0,0,0,0.0,0,0
binance_60m_c10f2d0d495df47b,binance,COAIUSDT,COAI,60,v8,22,22,0,-5.949105152942661,0,26
binance_60m_c10f2d0d495df47b,binance,COAIUSDT,COAI,60,v9,20,20,0,-5.3610957524360465,0,23
binance_60m_c11008df1a7b1a08,binance,DATAIPUSDT,DATAIP,60,v8,2,1,1,-1.06640625,0,2
binance_60m_c11008df1a7b1a08,binance,DATAIPUSDT,DATAIP,60,v9,2,1,1,-1.06640625,0,2
binance_60m_c11f8e61ca5c5ce4,binance,BMTUSDT,BMT,60,v8,25,24,1,-9.746222263473449,0,30
binance_60m_c11f8e61ca5c5ce4,binance,BMTUSDT,BMT,60,v9,23,22,1,-8.404918824868194,0,24
binance_60m_c167602d29452f6d,binance,METUSDT,MET,60,v8,21,21,0,18.348889279539623,1,26
binance_60m_c167602d29452f6d,binance,METUSDT,MET,60,v9,18,18,0,21.513303497311835,1,22
binance_60m_c17b1242e9d85849,binance,CHILLGUYUSDT,CHILLGUY,60,v8,28,28,0,2.9441027276623,0,36
binance_60m_c17b1242e9d85849,binance,CHILLGUYUSDT,CHILLGUY,60,v9,25,25,0,3.180303318399871,0,32
binance_60m_c183369ec50647cf,binance,KOMAUSDT,KOMA,60,v8,32,32,0,-0.015014541456984887,0,38
binance_60m_c183369ec50647cf,binance,KOMAUSDT,KOMA,60,v9,30,30,0,-4.58325064617047,0,34
binance_60m_c189845c650b74f2,binance,GUSDT,G,60,v8,54,54,0,-24.338635307035695,0,64
binance_60m_c189845c650b74f2,binance,GUSDT,G,60,v9,46,46,0,-17.36006006400715,0,54
binance_60m_c190725016010dde,binance,1000CHEEMSUSDT,1000CHEEMS,60,v8,36,36,0,-14.20382508018795,0,39
binance_60m_c190725016010dde,binance,1000CHEEMSUSDT,1000CHEEMS,60,v9,31,31,0,-10.964606669574458,0,34
binance_60m_c196dd528a4cda84,binance,CTRUSDT,CTR,60,v8,7,6,1,-4.18331766565078,0,9
binance_60m_c196dd528a4cda84,binance,CTRUSDT,CTR,60,v9,6,5,1,-3.101954029287141,0,8
binance_60m_c1a593cb4a3b000d,binance,LTCUSDT,LTC,60,v8,49,49,0,-8.845358814172053,1,57
binance_60m_c1a593cb4a3b000d,binance,LTCUSDT,LTC,60,v9,41,41,0,-11.21099792628282,0,47
binance_60m_c1af42825c8bc073,binance,TRUMPUSDT,TRUMP,60,v8,31,31,0,6.976401159148057,0,35
binance_60m_c1af42825c8bc073,binance,TRUMPUSDT,TRUMP,60,v9,29,29,0,2.4263062619008724,0,32
binance_60m_c1ba5dba2ff62156,binance,CLOUSDT,CLO,60,v8,16,16,0,-2.8730206230110147,0,19
binance_60m_c1ba5dba2ff62156,binance,CLOUSDT,CLO,60,v9,14,14,0,-0.7138889374087305,0,16
binance_60m_c24d37fff8753808,binance,APTUSDT,APT,60,v8,33,33,0,1.379222435995148,0,38
binance_60m_c24d37fff8753808,binance,APTUSDT,APT,60,v9,29,29,0,4.162023966704691,0,33
binance_60m_c30639ad57b852be,binance,SNTUSDT,SNT,60,v8,0,0,0,0.0,0,0
binance_60m_c30639ad57b852be,binance,SNTUSDT,SNT,60,v9,0,0,0,0.0,0,0
binance_60m_c30834a30380d56d,binance,STABLEUSDT,STABLE,60,v8,22,21,1,-6.662821006483832,0,24
binance_60m_c30834a30380d56d,binance,STABLEUSDT,STABLE,60,v9,19,18,1,-6.531504199537386,0,20
binance_60m_c3985485c4d808cf,binance,AIOTUSDT,AIOT,60,v8,19,19,0,27.51436487577532,1,25
binance_60m_c3985485c4d808cf,binance,AIOTUSDT,AIOT,60,v9,19,19,0,27.51436487577532,1,25
binance_60m_c3b965554cee82cd,binance,NKNUSDT,NKN,60,v8,22,22,0,-13.581377852501008,0,26
binance_60m_c3b965554cee82cd,binance,NKNUSDT,NKN,60,v9,18,18,0,-9.329232035877784,0,21
binance_60m_c3c3e1fdf901c70d,binance,MELANIAUSDT,MELANIA,60,v8,26,26,0,11.935300477679784,0,34
binance_60m_c3c3e1fdf901c70d,binance,MELANIAUSDT,MELANIA,60,v9,24,24,0,5.666739413495086,0,30
binance_60m_c40436894713e704,binance,PENGUUSDT,PENGU,60,v8,43,42,1,9.227305848652922,1,51
binance_60m_c40436894713e704,binance,PENGUUSDT,PENGU,60,v9,36,35,1,14.278416465221994,1,43
binance_60m_c42298b7b98cef23,binance,IDOLUSDT,IDOL,60,v8,27,27,0,-7.773312983462827,0,33
binance_60m_c42298b7b98cef23,binance,IDOLUSDT,IDOL,60,v9,26,26,0,-7.487630827548797,0,30
binance_60m_c427a06a09a677a5,binance,SIRENUSDT,SIREN,60,v8,27,27,0,9.1910328268639,1,32
binance_60m_c427a06a09a677a5,binance,SIRENUSDT,SIREN,60,v9,23,23,0,13.442808607788727,1,27
binance_60m_c5cbdb0e948dcfe7,binance,GWEIUSDT,GWEI,60,v8,10,9,1,6.530671715536083,0,13
binance_60m_c5cbdb0e948dcfe7,binance,GWEIUSDT,GWEI,60,v9,9,8,1,7.57854628794201,0,12
binance_60m_c6a1e754a9933059,binance,UNIUSDT,UNI,60,v8,45,45,0,23.66687180280218,0,55
binance_60m_c6a1e754a9933059,binance,UNIUSDT,UNI,60,v9,41,41,0,23.953007160508257,0,51
binance_60m_c75a73288813e58a,binance,LOOMUSDT,LOOM,60,v8,9,9,0,-3.530535021681199,0,10
binance_60m_c75a73288813e58a,binance,LOOMUSDT,LOOM,60,v9,7,7,0,-1.3697659403900413,0,8
binance_60m_c76287b10540d6ac,binance,KLAYUSDT,KLAY,60,v8,4,4,0,-1.2876757268424621,0,5
binance_60m_c76287b10540d6ac,binance,KLAYUSDT,KLAY,60,v9,4,4,0,-1.2876757268424621,0,5
binance_60m_c77a28480d106889,binance,PUNDIXUSDT,PUNDIX,60,v8,27,27,0,-5.4018454415726955,0,30
binance_60m_c77a28480d106889,binance,PUNDIXUSDT,PUNDIX,60,v9,24,24,0,-6.115683894699586,0,25
binance_60m_c78b25e085971d6d,binance,ARPAUSDT,ARPA,60,v8,39,39,0,12.939000210016356,2,45
binance_60m_c78b25e085971d6d,binance,ARPAUSDT,ARPA,60,v9,35,35,0,15.733630218369392,2,39
binance_60m_c7a4b022d57a38d0,binance,KAIAUSDT,KAIA,60,v8,36,36,0,38.965338563724174,2,46
binance_60m_c7a4b022d57a38d0,binance,KAIAUSDT,KAIA,60,v9,32,32,0,33.47418762991068,2,40
binance_60m_c7c2a589b2ae9667,binance,TAKEUSDT,TAKE,60,v8,17,17,0,-4.882389375864495,0,21
binance_60m_c7c2a589b2ae9667,binance,TAKEUSDT,TAKE,60,v9,13,13,0,-0.70519669665839,0,17
binance_60m_c7d6a67fffa82988,binance,TUSDT,T,60,v8,42,42,0,1.3700715679344833,0,54
binance_60m_c7d6a67fffa82988,binance,TUSDT,T,60,v9,34,34,0,5.745370010006004,0,42
binance_60m_c8a47fbd83bddedf,binance,SFPUSDT,SFP,60,v8,42,42,0,15.82191570642165,0,57
binance_60m_c8a47fbd83bddedf,binance,SFPUSDT,SFP,60,v9,37,37,0,12.686175575113067,0,48
binance_60m_c8b39d8a2dbb32f3,binance,VFYUSDT,VFY,60,v8,8,8,0,4.547656091534285,0,9
binance_60m_c8b39d8a2dbb32f3,binance,VFYUSDT,VFY,60,v9,7,7,0,-0.14532263186995142,0,8
binance_60m_c93e5094f8e17bba,binance,ICNTUSDT,ICNT,60,v8,27,27,0,5.497778403127093,0,32
binance_60m_c93e5094f8e17bba,binance,ICNTUSDT,ICNT,60,v9,25,25,0,-2.4021427804894038,0,29
binance_60m_c945181536263d70,binance,1MBABYDOGEUSDT,1MBABYDOGE,60,v8,49,49,0,15.230876752794964,0,59
binance_60m_c945181536263d70,binance,1MBABYDOGEUSDT,1MBABYDOGE,60,v9,43,43,0,14.660682179177972,0,51
binance_60m_c96c351bef8e847b,binance,IOTXUSDT,IOTX,60,v8,52,52,0,-9.894219431946508,0,59
binance_60m_c96c351bef8e847b,binance,IOTXUSDT,IOTX,60,v9,48,48,0,-6.027897264830571,0,54
binance_60m_ca40514cddaf6d5c,binance,BIDUSDT,BID,60,v8,9,9,0,3.8255326727828827,0,12
binance_60m_ca40514cddaf6d5c,binance,BIDUSDT,BID,60,v9,8,8,0,4.898080617988361,0,9
binance_60m_caebeb7e65c51032,binance,SUPERUSDT,SUPER,60,v8,44,44,0,1.137646418571266,0,59
binance_60m_caebeb7e65c51032,binance,SUPERUSDT,SUPER,60,v9,40,40,0,-1.6407739376353296,0,52
binance_60m_cb6bc6910c1f7f07,binance,SYSUSDT,SYS,60,v8,40,40,0,7.145617901596072,0,47
binance_60m_cb6bc6910c1f7f07,binance,SYSUSDT,SYS,60,v9,35,35,0,11.80082821307055,0,40
binance_60m_cbac6af05973def0,binance,OMGUSDT,OMG,60,v8,7,7,0,3.212887951433558,0,8
binance_60m_cbac6af05973def0,binance,OMGUSDT,OMG,60,v9,6,6,0,4.290153774218366,0,7
binance_60m_cbfac75b01bc174a,binance,USUSDT,US,60,v8,14,13,1,-3.208103099224258,0,17
binance_60m_cbfac75b01bc174a,binance,USUSDT,US,60,v9,13,12,1,-2.6122507564734057,0,15
binance_60m_cc9ca724ef50684f,binance,1000SHIBUSDT,1000SHIB,60,v8,46,46,0,-3.119688136124595,0,54
binance_60m_cc9ca724ef50684f,binance,1000SHIBUSDT,1000SHIB,60,v9,39,39,0,-8.012768659814085,0,45
binance_60m_ccfb2be207322278,binance,STOUSDT,STO,60,v8,26,26,0,4.629090446160724,1,30
binance_60m_ccfb2be207322278,binance,STOUSDT,STO,60,v9,21,21,0,-5.197969274523306,0,23
binance_60m_cd0ed324f0348730,binance,ACEUSDT,ACE,60,v8,35,35,0,-20.352547514637543,0,41
binance_60m_cd0ed324f0348730,binance,ACEUSDT,ACE,60,v9,29,29,0,-18.680460576963622,0,33
binance_60m_cd0fc2699e10520e,binance,MASKUSDT,MASK,60,v8,45,45,0,-15.28638512106605,0,57
binance_60m_cd0fc2699e10520e,binance,MASKUSDT,MASK,60,v9,38,38,0,-8.883681476381772,0,50
binance_60m_cd1bf664d7563a07,binance,RENDERUSDT,RENDER,60,v8,48,48,0,-1.3726903319142671,0,62
binance_60m_cd1bf664d7563a07,binance,RENDERUSDT,RENDER,60,v9,41,41,0,-4.10830269062718,0,50
binance_60m_cd676c609fa20529,binance,CYBERUSDT,CYBER,60,v8,41,41,0,-8.301013652025155,0,50
binance_60m_cd676c609fa20529,binance,CYBERUSDT,CYBER,60,v9,39,39,0,-9.900593290687825,0,43
binance_60m_cd914baf5e5cdb88,binance,PONKEUSDT,PONKE,60,v8,19,18,1,3.4930398089583123,0,22
binance_60m_cd914baf5e5cdb88,binance,PONKEUSDT,PONKE,60,v9,17,16,1,2.8961550256157267,0,19
binance_60m_cdb42538a95f1b6e,binance,ARCUSDT,ARC,60,v8,42,42,0,-7.090410543818321,1,47
binance_60m_cdb42538a95f1b6e,binance,ARCUSDT,ARC,60,v9,33,33,0,-4.207160925890424,1,37
binance_60m_cdf626621f6cac74,binance,RVVUSDT,RVV,60,v8,3,3,0,-3.118954779752981,0,5
binance_60m_cdf626621f6cac74,binance,RVVUSDT,RVV,60,v9,3,3,0,-3.1080877316468674,0,3
binance_60m_cdfe540094978f08,binance,1000RATSUSDT,1000RATS,60,v8,48,47,1,4.172735991105313,1,54
binance_60m_cdfe540094978f08,binance,1000RATSUSDT,1000RATS,60,v9,44,43,1,8.342552418538517,1,50
binance_60m_ce049fd3a72b6e54,binance,KERNELUSDT,KERNEL,60,v8,39,38,1,-13.559025237729271,0,42
binance_60m_ce049fd3a72b6e54,binance,KERNELUSDT,KERNEL,60,v9,33,32,1,-15.91452463602192,0,36
binance_60m_ce46b77353e40c82,binance,FIGHTUSDT,FIGHT,60,v8,14,14,0,7.796115707060937,0,16
binance_60m_ce46b77353e40c82,binance,FIGHTUSDT,FIGHT,60,v9,14,14,0,7.796115707060937,0,16
binance_60m_ce8bcf9d53555197,binance,GRIFFAINUSDT,GRIFFAIN,60,v8,33,33,0,-9.87079753189047,0,40
binance_60m_ce8bcf9d53555197,binance,GRIFFAINUSDT,GRIFFAIN,60,v9,31,31,0,-7.818600135327593,0,37
binance_60m_ce90c9b427c8fd6b,binance,XEMUSDT,XEM,60,v8,2,2,0,4.2698285714285715,0,3
binance_60m_ce90c9b427c8fd6b,binance,XEMUSDT,XEM,60,v9,2,2,0,4.2698285714285715,0,3
binance_60m_ceb016470d8ae8bc,binance,SWELLUSDT,SWELL,60,v8,20,19,1,-1.7649974734596892,0,30
binance_60m_ceb016470d8ae8bc,binance,SWELLUSDT,SWELL,60,v9,18,17,1,-0.6762037753207111,0,25
binance_60m_ceba26e9968031fb,binance,PUMPUSDT,PUMP,60,v8,23,23,0,24.86153201532338,0,34
binance_60m_ceba26e9968031fb,binance,PUMPUSDT,PUMP,60,v9,18,18,0,22.480793944139638,0,27
binance_60m_cef25aaf40cc6314,binance,OGNUSDT,OGN,60,v8,33,33,0,16.223106565553987,1,42
binance_60m_cef25aaf40cc6314,binance,OGNUSDT,OGN,60,v9,28,28,0,17.57690504162741,1,34
binance_60m_d085f8d79e5a8382,binance,MOODENGUSDT,MOODENG,60,v8,37,37,0,-6.688527528906853,1,42
binance_60m_d085f8d79e5a8382,binance,MOODENGUSDT,MOODENG,60,v9,28,28,0,0.13484901294536455,1,33
binance_60m_d16cdea411b50a75,binance,KASUSDT,KAS,60,v8,53,53,0,9.520896913716646,1,61
binance_60m_d16cdea411b50a75,binance,KASUSDT,KAS,60,v9,44,44,0,4.748676432756931,1,49
binance_60m_d248bc0844f81c49,binance,1000WHYUSDT,1000WHY,60,v8,21,21,0,-5.286210332222564,0,24
binance_60m_d248bc0844f81c49,binance,1000WHYUSDT,1000WHY,60,v9,17,17,0,-3.8455725194703456,0,20
binance_60m_d2999db0b93e9f0d,binance,VELVETUSDT,VELVET,60,v8,27,26,1,48.203717163429566,2,28
binance_60m_d2999db0b93e9f0d,binance,VELVETUSDT,VELVET,60,v9,22,22,0,49.97982465475183,2,23
binance_60m_d2df2928be89694c,binance,BCHUSDT,BCH,60,v8,60,60,0,-13.96182290045396,0,70
binance_60m_d2df2928be89694c,binance,BCHUSDT,BCH,60,v9,53,53,0,-8.285333210656095,0,62
binance_60m_d3697e9e0be16d07,binance,REUSDT,RE,60,v8,5,4,1,-2.1332044638849403,0,6
binance_60m_d3697e9e0be16d07,binance,REUSDT,RE,60,v9,4,3,1,-1.10537329505377,0,5
binance_60m_d37d5e1ab9967cbf,binance,STXUSDT,STX,60,v8,42,42,0,5.397877061045174,0,54
binance_60m_d37d5e1ab9967cbf,binance,STXUSDT,STX,60,v9,38,38,0,4.898953531633424,0,47
binance_60m_d3fc92aa10acaf2a,binance,ZORAUSDT,ZORA,60,v8,22,22,0,-5.647106685021205,0,27
binance_60m_d3fc92aa10acaf2a,binance,ZORAUSDT,ZORA,60,v9,19,19,0,-4.86345405281836,0,23
binance_60m_d5317e56c86c317b,binance,ARXUSDT,ARX,60,v8,3,3,0,0.03289367943053656,0,3
binance_60m_d5317e56c86c317b,binance,ARXUSDT,ARX,60,v9,3,3,0,0.03289367943053656,0,3
binance_60m_d5ab1c01d11e5660,binance,AIOUSDT,AIO,60,v8,20,20,0,3.992175032584538,0,22
binance_60m_d5ab1c01d11e5660,binance,AIOUSDT,AIO,60,v9,18,18,0,-5.452904276982224,0,19
binance_60m_d5fa31203f08e6ee,binance,RIFUSDT,RIF,60,v8,44,44,0,3.1607272972837497,0,53
binance_60m_d5fa31203f08e6ee,binance,RIFUSDT,RIF,60,v9,36,36,0,8.429883037650407,0,43
binance_60m_d66d8be3f4fb20c0,binance,BNBUSDT,BNB,60,v8,51,51,0,-1.4033667488499804,0,75
binance_60m_d66d8be3f4fb20c0,binance,BNBUSDT,BNB,60,v9,45,45,0,2.206023571283895,0,65
binance_60m_d7bd91d8392eb51f,binance,KATUSDT,KAT,60,v8,10,10,0,-7.221827649307519,0,10
binance_60m_d7bd91d8392eb51f,binance,KATUSDT,KAT,60,v9,9,9,0,-6.594804748544163,0,9
binance_60m_d81b223beff6ac39,binance,MEGAUSDT,MEGA,60,v8,12,12,0,5.310479351704188,0,20
binance_60m_d81b223beff6ac39,binance,MEGAUSDT,MEGA,60,v9,11,11,0,6.39340901531275,0,19
binance_60m_d82ba9f712f2efd9,binance,PLUMEUSDT,PLUME,60,v8,28,28,0,9.75611362331608,0,32
binance_60m_d82ba9f712f2efd9,binance,PLUMEUSDT,PLUME,60,v9,23,23,0,15.026075618365816,0,26
binance_60m_d8a9cc19e54c72bb,binance,NMRUSDT,NMR,60,v8,37,37,0,-1.4361820899208761,0,41
binance_60m_d8a9cc19e54c72bb,binance,NMRUSDT,NMR,60,v9,33,33,0,-5.383709685883969,0,36
binance_60m_d98daa5b3d6e01f6,binance,XPINUSDT,XPIN,60,v8,19,19,0,-10.841081759783362,0,21
binance_60m_d98daa5b3d6e01f6,binance,XPINUSDT,XPIN,60,v9,16,16,0,-7.667124659367438,0,17
binance_60m_d9bbf641b447fd00,binance,1000XECUSDT,1000XEC,60,v8,50,50,0,-15.663903647774688,0,63
binance_60m_d9bbf641b447fd00,binance,1000XECUSDT,1000XEC,60,v9,42,42,0,-13.967001109221727,0,51
binance_60m_da9e7882de75f501,binance,4USDT,4,60,v8,15,15,0,-3.3746508917684936,0,19
binance_60m_da9e7882de75f501,binance,4USDT,4,60,v9,15,15,0,-3.3746508917684936,0,17
binance_60m_daf46808205fcc78,binance,AVNTUSDT,AVNT,60,v8,26,26,0,7.615800207790849,0,31
binance_60m_daf46808205fcc78,binance,AVNTUSDT,AVNT,60,v9,25,25,0,5.932199207512997,0,30
binance_60m_db1fc44a7bcc281d,binance,COMMONUSDT,COMMON,60,v8,5,5,0,-0.30520566681072714,0,6
binance_60m_db1fc44a7bcc281d,binance,COMMONUSDT,COMMON,60,v9,4,4,0,0.5286734602178118,0,5
binance_60m_dbc1e37be4370791,binance,ZAMAUSDT,ZAMA,60,v8,13,13,0,12.134055144155791,1,20
binance_60m_dbc1e37be4370791,binance,ZAMAUSDT,ZAMA,60,v9,12,12,0,12.179647377165495,1,19
binance_60m_dbe2b069dea985aa,binance,FORTHUSDT,FORTH,60,v8,13,13,0,7.068798754993072,0,18
binance_60m_dbe2b069dea985aa,binance,FORTHUSDT,FORTH,60,v9,13,13,0,7.068798754993072,0,17
binance_60m_dbf553a51d436580,binance,1000BONKUSDT,1000BONK,60,v8,52,52,0,22.314479603326223,1,58
binance_60m_dbf553a51d436580,binance,1000BONKUSDT,1000BONK,60,v9,45,45,0,27.306360060045723,1,48
binance_60m_dc59b98f3a2ef2ab,binance,XVGUSDT,XVG,60,v8,42,42,0,15.965002020866537,1,53
binance_60m_dc59b98f3a2ef2ab,binance,XVGUSDT,XVG,60,v9,36,36,0,14.93055401673115,1,44
binance_60m_dc84f403e1c46978,binance,WIFUSDT,WIF,60,v8,43,43,0,6.043907384406403,1,52
binance_60m_dc84f403e1c46978,binance,WIFUSDT,WIF,60,v9,37,37,0,10.32198096011358,1,42
binance_60m_dcc3d09e0bdbcc9f,binance,CLANKERUSDT,CLANKER,60,v8,17,17,0,-4.159538743994024,0,22
binance_60m_dcc3d09e0bdbcc9f,binance,CLANKERUSDT,CLANKER,60,v9,13,13,0,-2.608590450817984,0,15
binance_60m_dd5b5200ce04c46f,binance,C98USDT,C98,60,v8,35,35,0,-1.8326541349340246,0,39
binance_60m_dd5b5200ce04c46f,binance,C98USDT,C98,60,v9,33,33,0,-1.5326507095139856,0,37
binance_60m_de3a211531d6e197,binance,币安人生USDT,币安人生,60,v8,21,21,0,-1.0507987429857784,0,25
binance_60m_de3a211531d6e197,binance,币安人生USDT,币安人生,60,v9,18,18,0,-0.1921205314439558,0,22
binance_60m_de7a9d45e51ccf40,binance,ENSOUSDT,ENSO,60,v8,14,13,1,-2.83688308993362,0,14
binance_60m_de7a9d45e51ccf40,binance,ENSOUSDT,ENSO,60,v9,12,11,1,-0.7210311823365707,0,12
binance_60m_df82fac8401cfd72,binance,JUPUSDT,JUP,60,v8,42,42,0,-3.2075148673304184,0,57
binance_60m_df82fac8401cfd72,binance,JUPUSDT,JUP,60,v9,38,38,0,-2.6123406726922034,0,51
binance_60m_dfa05042c29898af,binance,FHEUSDT,FHE,60,v8,27,27,0,-8.620912338245107,0,31
binance_60m_dfa05042c29898af,binance,FHEUSDT,FHE,60,v9,26,26,0,-8.82295233824511,0,30
binance_60m_dfa24cfdcc71693e,binance,WETUSDT,WET,60,v8,19,19,0,-0.7811551740688688,0,22
binance_60m_dfa24cfdcc71693e,binance,WETUSDT,WET,60,v9,17,17,0,-0.08791722618973807,0,20
binance_60m_dfc100345bff4e37,binance,BIRBUSDT,BIRB,60,v8,17,17,0,2.76014645348166,0,21
binance_60m_dfc100345bff4e37,binance,BIRBUSDT,BIRB,60,v9,15,15,0,1.0982234277656564,0,18
binance_60m_e02c478e67453740,binance,ALPHAUSDT,ALPHA,60,v8,16,16,0,-7.701620290965898,0,17
binance_60m_e02c478e67453740,binance,ALPHAUSDT,ALPHA,60,v9,16,16,0,-7.701620290965898,0,17
binance_60m_e1570f2959e42880,binance,BERAUSDT,BERA,60,v8,35,35,0,10.474932898251245,0,43
binance_60m_e1570f2959e42880,binance,BERAUSDT,BERA,60,v9,33,33,0,12.613791718840956,0,40
binance_60m_e3358648e3f956bb,binance,TROYUSDT,TROY,60,v8,6,6,0,0.19696411031648764,0,8
binance_60m_e3358648e3f956bb,binance,TROYUSDT,TROY,60,v9,5,5,0,-2.097798744113036,0,6
binance_60m_e3fa8097a24192de,binance,LAUSDT,LA,60,v8,28,28,0,-14.041019458282676,0,32
binance_60m_e3fa8097a24192de,binance,LAUSDT,LA,60,v9,22,22,0,-10.441135320847406,0,25
binance_60m_e41515151781acc5,binance,MAVUSDT,MAV,60,v8,36,36,0,-2.0075618292699406,0,45
binance_60m_e41515151781acc5,binance,MAVUSDT,MAV,60,v9,32,32,0,-0.2620613274649801,0,39
binance_60m_e4283c429031d964,binance,RONINUSDT,RONIN,60,v8,37,37,0,3.0551700800139874,0,43
binance_60m_e4283c429031d964,binance,RONINUSDT,RONIN,60,v9,32,32,0,6.496971653853283,0,38
binance_60m_e466d7bd58e7d8e2,binance,UNFIUSDT,UNFI,60,v8,4,4,0,3.799305901489272,0,4
binance_60m_e466d7bd58e7d8e2,binance,UNFIUSDT,UNFI,60,v9,2,2,0,5.913162122687431,0,2
binance_60m_e4b0e5cac9e07d98,binance,BANDUSDT,BAND,60,v8,39,39,0,-13.07133900514772,0,44
binance_60m_e4b0e5cac9e07d98,binance,BANDUSDT,BAND,60,v9,36,36,0,-11.387268012823592,0,38
binance_60m_e4c09de8034bf03b,binance,HOLOUSDT,HOLO,60,v8,18,17,1,-2.8823601057889636,0,20
binance_60m_e4c09de8034bf03b,binance,HOLOUSDT,HOLO,60,v9,15,14,1,-3.580581768357883,0,17
binance_60m_e642256142a2488c,binance,JCTUSDT,JCT,60,v8,21,21,0,-3.792296324937599,0,22
binance_60m_e642256142a2488c,binance,JCTUSDT,JCT,60,v9,19,19,0,-4.665143085223382,0,20
binance_60m_e6bad5727e95d333,binance,DRIFTUSDT,DRIFT,60,v8,43,43,0,4.663380900590607,0,55
binance_60m_e6bad5727e95d333,binance,DRIFTUSDT,DRIFT,60,v9,41,41,0,6.768466335659111,0,52
binance_60m_e9157c80413d3c66,binance,NEIROETHUSDT,NEIROETH,60,v8,18,18,0,-11.906816738117469,0,18
binance_60m_e9157c80413d3c66,binance,NEIROETHUSDT,NEIROETH,60,v9,16,16,0,-9.841251823143173,0,16
binance_60m_e9df4156d99e9ec6,binance,BANKUSDT,BANK,60,v8,21,21,0,8.417700465333327,0,24
binance_60m_e9df4156d99e9ec6,binance,BANKUSDT,BANK,60,v9,19,19,0,9.786332307649463,0,21
binance_60m_ea4d102bdadeef54,binance,LPTUSDT,LPT,60,v8,42,42,0,-14.816364300384768,0,49
binance_60m_ea4d102bdadeef54,binance,LPTUSDT,LPT,60,v9,37,37,0,-9.79903229781088,0,43
binance_60m_ea4d61ce5b025c95,binance,RADUSDT,RAD,60,v8,0,0,0,0.0,0,0
binance_60m_ea4d61ce5b025c95,binance,RADUSDT,RAD,60,v9,0,0,0,0.0,0,0
binance_60m_eae066d41d3d3769,binance,PROMUSDT,PROM,60,v8,34,33,1,23.44945957127431,2,38
binance_60m_eae066d41d3d3769,binance,PROMUSDT,PROM,60,v9,25,24,1,18.698364086994335,1,29
binance_60m_eb17b9e7bac2d9ec,binance,CAPUSDT,CAP,60,v8,6,6,0,-3.4688180000015656,0,7
binance_60m_eb17b9e7bac2d9ec,binance,CAPUSDT,CAP,60,v9,5,5,0,-2.3955283825152245,0,6
binance_60m_eb23c8a1481e0377,binance,AXSUSDT,AXS,60,v8,43,43,0,-12.572786240818441,0,51
binance_60m_eb23c8a1481e0377,binance,AXSUSDT,AXS,60,v9,38,38,0,-10.280255497793926,0,44
binance_60m_eb7f3d9d60d42cd5,binance,MANAUSDT,MANA,60,v8,47,46,1,-17.715972284467284,0,55
binance_60m_eb7f3d9d60d42cd5,binance,MANAUSDT,MANA,60,v9,40,39,1,-10.581805265766043,0,46
binance_60m_ecc50ef247f839ef,binance,LISTAUSDT,LISTA,60,v8,51,51,0,-17.784302828829464,0,59
binance_60m_ecc50ef247f839ef,binance,LISTAUSDT,LISTA,60,v9,46,46,0,-14.65490674409458,0,51
binance_60m_ed51fe1583eeef68,binance,INITUSDT,INIT,60,v8,28,28,0,2.5101791481127878,0,32
binance_60m_ed51fe1583eeef68,binance,INITUSDT,INIT,60,v9,23,23,0,-4.568272934398596,0,26
binance_60m_ed9cdb5cc534d7ed,binance,STGUSDT,STG,60,v8,44,44,0,26.020883067324807,1,46
binance_60m_ed9cdb5cc534d7ed,binance,STGUSDT,STG,60,v9,43,43,0,27.06903646544042,1,43
binance_60m_ede8813fa916faaa,binance,GTCUSDT,GTC,60,v8,29,29,0,5.304662316943233,0,34
binance_60m_ede8813fa916faaa,binance,GTCUSDT,GTC,60,v9,27,27,0,7.462690451991464,0,31
binance_60m_ef36b5c5063d78f8,binance,NOMUSDT,NOM,60,v8,11,11,0,-6.159173517671305,0,12
binance_60m_ef36b5c5063d78f8,binance,NOMUSDT,NOM,60,v9,9,9,0,-4.078936485345103,0,10
binance_60m_efc82afcbdcb1e59,binance,DEGENUSDT,DEGEN,60,v8,30,30,0,-3.906988838289137,0,34
binance_60m_efc82afcbdcb1e59,binance,DEGENUSDT,DEGEN,60,v9,27,27,0,-2.5820578642102348,0,29
binance_60m_f04f9971ec75f610,binance,1000LUNCUSDT,1000LUNC,60,v8,37,37,0,-14.281806762129062,0,44
